0.17811,0.70801,1.0,0.85981
0.25205,0.87223,0.0,0.40000
0.78889,0.65313,0.0,0.86554
0.17348,0.88491,1.0,0.40000
0.89390,0.71968,0.0,0.85616
0.61339,0.36695,1.0,0.86633
0.46852,0.51098,0.0,0.83914
0.96523,0.94094,0.0,0.40000
0.12490,0.41985,1.0,0.74399
0.20077,0.80629,1.0,0.50387
0.44709,0.59470,1.0,0.84881
0.00754,0.69987,1.0,0.42376
0.39476,0.85203,0.0,0.40000
0.64355,0.95486,1.0,0.86633
0.45013,0.50851,1.0,0.84030
0.10402,0.35936,0.0,0.40000
0.97828,0.42349,1.0,0.86613
0.43372,0.84135,1.0,0.84551
0.94437,0.69955,1.0,0.86204
0.26003,0.44487,0.0,0.40000
0.86849,0.76509,1.0,0.83718
0.93620,0.99732,0.0,0.40000
0.96102,0.82330,1.0,0.83959
0.03462,0.41350,0.0,0.40000
0.40837,0.99966,0.0,0.40000
0.74874,0.40604,1.0,0.86633
0.84916,0.71457,1.0,0.85783
0.66172,0.68873,1.0,0.86430
0.14374,0.92801,0.0,0.40000
0.37049,0.72593,1.0,0.82770
0.23288,0.58811,0.0,0.40000
0.10695,0.86555,1.0,0.36307
0.41882,0.95317,0.0,0.40000
0.65857,0.98600,0.0,0.40000
0.09936,0.69771,0.0,0.35598
0.26795,0.68833,0.0,0.40000
0.18635,0.58386,0.0,0.40000
0.24136,0.53104,0.0,0.40000
0.95255,0.49528,1.0,0.84625
0.16546,0.86452,0.0,0.40000
0.93093,0.59806,0.0,0.85040
0.76145,0.35964,1.0,0.86633
0.85661,0.33398,0.0,0.86633
0.43652,0.30870,1.0,0.84621
0.38627,0.72837,1.0,0.83244
0.21268,0.85379,0.0,0.40000
0.00965,0.33148,0.0,0.40000
0.41253,0.59298,0.0,0.75832
0.38499,0.65974,1.0,0.83206
0.46544,0.38984,1.0,0.85302
0.04022,0.90475,1.0,0.27702
0.92535,0.36982,0.0,0.86633
0.12484,0.97521,0.0,0.38348
0.42152,0.81306,0.0,0.47642
0.33225,0.70797,0.0,0.50432
0.07249,0.74489,0.0,0.32617
0.91963,0.55131,0.0,0.82867
0.76150,0.90644,1.0,0.86588
0.44885,0.87543,0.0,0.40000
0.02676,0.85384,0.0,0.25577
0.06828,0.90646,1.0,0.32102
0.42958,0.51294,0.0,0.83821
0.74915,0.91582,0.0,0.40000
0.59057,0.68489,0.0,0.86493
0.40543,0.64378,0.0,0.72623
0.40570,0.74426,1.0,0.83802
0.94610,0.61967,1.0,0.85812
0.26609,0.31709,0.0,0.40000
0.86479,0.96743,1.0,0.86633
0.83535,0.71130,1.0,0.85885
0.02472,0.47417,1.0,0.47648
0.78894,0.89233,1.0,0.86389
0.60626,0.68499,1.0,0.86491
0.69203,0.91668,0.0,0.40000
0.28442,0.89734,0.0,0.40000
0.20860,0.72154,0.0,0.40000
0.93500,0.64876,0.0,0.86497
0.13554,0.39961,1.0,0.80797
0.45206,0.47513,1.0,0.84999
0.99736,0.55586,0.0,0.83101
0.02022,0.32825,1.0,0.45872
0.97497,0.80366,1.0,0.82988
0.77167,0.45032,0.0,0.86186
0.34173,0.82991,1.0,0.52729
0.83991,0.70319,1.0,0.86113
0.85460,0.34776,0.0,0.86633
0.66047,0.76113,1.0,0.83907
0.67657,0.85616,0.0,0.40000
0.51149,0.91022,0.0,0.40000
0.23468,0.31653,0.0,0.40000
0.14581,0.47304,0.0,0.40000
0.82861,0.89761,1.0,0.86480
0.28531,0.67157,1.0,0.84429
0.04816,0.80600,1.0,0.42976
0.59486,0.99978,0.0,0.40000
0.45978,0.85533,1.0,0.85176
0.68525,0.46803,0.0,0.85671
0.26761,0.66986,1.0,0.84871
0.71579,0.75515,0.0,0.79442
0.16446,0.94309,1.0,0.40000
0.17825,0.44127,0.0,0.40000
0.02952,0.82865,1.0,0.30684
0.95819,0.74739,1.0,0.84533
0.85133,0.50230,1.0,0.84315
0.07995,0.80737,0.0,0.32843
0.53198,0.84301,0.0,0.40000
0.04995,0.98041,1.0,0.29494
0.40859,0.68579,1.0,0.83882
0.28886,0.53075,0.0,0.40915
0.56765,0.69093,0.0,0.86390
0.77174,0.41528,0.0,0.86633
0.04107,0.46342,0.0,0.40000
0.65451,0.52793,1.0,0.83078
0.27962,0.65043,1.0,0.84575
0.24846,0.90009,0.0,0.40000
0.71312,0.50801,1.0,0.84054
0.98970,0.68669,1.0,0.86465
0.86061,0.71209,1.0,0.85861
0.10389,0.87265,1.0,0.36084
0.41908,0.89633,1.0,0.79092
0.73255,0.67791,1.0,0.86578
0.36484,0.46087,0.0,0.58734
0.12234,0.47972,1.0,0.71000
0.32323,0.82358,1.0,0.48287
0.24494,0.59412,1.0,0.84880
0.30071,0.47300,0.0,0.43203
0.44475,0.33680,1.0,0.84825
0.40768,0.50459,0.0,0.73608
0.53162,0.64745,0.0,0.86410
0.03592,0.61106,0.0,0.27307
0.41889,0.64567,1.0,0.84163
0.08424,0.62188,0.0,0.33964
0.50342,0.93656,0.0,0.40000
0.41530,0.42710,1.0,0.84066
0.66199,0.91475,1.0,0.86632
0.16596,0.73778,0.0,0.40000
0.65252,0.72045,1.0,0.85590
0.08596,0.74906,0.0,0.33617
0.58224,0.43265,1.0,0.86524
0.75760,0.50111,0.0,0.84369
0.41190,0.30113,0.0,0.75539
0.39201,0.94753,0.0,0.40000
0.96228,0.67089,0.0,0.86626
0.56688,0.53965,0.0,0.82464
0.43198,0.38568,0.0,0.84506
0.96763,0.31672,0.0,0.86633
0.41729,0.95466,0.0,0.40000
0.12025,0.90920,0.0,0.37873
0.30910,0.30348,0.0,0.45054
0.27761,0.83244,0.0,0.40000
0.80376,0.40273,0.0,0.86633
0.59805,0.89375,0.0,0.40000
0.87163,0.76162,0.0,0.74044
0.85993,0.53911,1.0,0.82493
0.43671,0.48988,1.0,0.84626
0.90156,0.87489,0.0,0.40000
0.28619,0.60944,0.0,0.40099
0.27665,0.70334,0.0,0.40000
0.25606,0.71078,1.0,0.85141
0.99442,0.97163,1.0,0.86633
0.94707,0.61470,0.0,0.85651
0.21519,0.73164,1.0,0.85182
0.61301,0.98553,0.0,0.40000
0.09678,0.73453,0.0,0.35028
0.20585,0.65388,1.0,0.86107
0.56925,0.47917,1.0,0.85276
0.88800,0.44985,1.0,0.86197
0.47457,0.35480,1.0,0.85495
0.47280,0.34781,0.0,0.85459
0.01087,0.36292,0.0,0.40000
0.73105,0.95040,0.0,0.40000
0.08802,0.54326,1.0,0.56692
0.45969,0.50295,1.0,0.84286
0.71686,0.89062,1.0,0.86356
0.87691,0.64693,1.0,0.86469
0.42207,0.67617,0.0,0.80691
0.35211,0.40491,1.0,0.82513
0.78315,0.82297,0.0,0.43810
0.54177,0.81186,0.0,0.48124
0.30123,0.40098,0.0,0.43315
0.41285,0.47325,0.0,0.75985
0.03025,0.51538,0.0,0.38236
0.67930,0.66569,1.0,0.86633
0.22947,0.71112,0.0,0.40000
0.97572,0.57864,1.0,0.84207
0.52825,0.44231,0.0,0.86364
0.45341,0.46986,1.0,0.85030
0.83218,0.82521,1.0,0.84049
0.43458,0.71099,1.0,0.84572
0.23624,0.46605,1.0,0.85566
0.27924,0.38918,1.0,0.84584
0.80432,0.74191,0.0,0.84768
0.74864,0.52049,0.0,0.83453
0.72229,0.68809,1.0,0.86441
0.56453,0.68294,1.0,0.86520
0.58438,0.66366,0.0,0.86630
0.14548,0.74534,1.0,0.84622
0.39756,0.44698,1.0,0.83572
0.73889,0.38123,0.0,0.86633
0.92572,0.72228,0.0,0.85527
0.22179,0.83782,1.0,0.40000
0.03184,0.32779,0.0,0.40000
0.44115,0.57104,1.0,0.83852
0.97872,0.35955,0.0,0.86633
0.02421,0.66316,0.0,0.23426
0.31478,0.91634,0.0,0.40000
0.51465,0.47201,0.0,0.85536
0.23391,0.88139,1.0,0.40000
0.08344,0.81850,0.0,0.32668
0.76500,0.30049,1.0,0.86633
0.17075,0.41595,1.0,0.86520
0.21743,0.46243,1.0,0.85850
0.81089,0.90759,0.0,0.40000
0.56986,0.34300,1.0,0.86633
0.77342,0.99597,0.0,0.40000
0.63696,0.52819,1.0,0.83065
0.32477,0.55252,0.0,0.49464
0.74640,0.76898,1.0,0.83528
0.88662,0.68394,0.0,0.86506
0.41401,0.71606,1.0,0.84031
0.21934,0.77952,1.0,0.62590
0.95794,0.43631,0.0,0.86471
0.74456,0.88943,1.0,0.86331
0.82566,0.44808,0.0,0.86239
0.23504,0.71993,1.0,0.85590
0.08963,0.84401,0.0,0.34267
0.14860,0.58471,1.0,0.84479
0.63616,0.65327,0.0,0.86556
0.32692,0.91978,1.0,0.49160
0.29679,0.74930,1.0,0.84126
0.97665,0.83095,0.0,0.40860
0.40093,0.92481,1.0,0.70736
0.50357,0.88695,1.0,0.86031
0.28708,0.87405,1.0,0.40287
0.29000,0.51835,1.0,0.83559
0.05034,0.78560,1.0,0.51494
0.64828,0.67072,1.0,0.86626
0.50320,0.41278,0.0,0.86025
0.23226,0.88099,0.0,0.40000
0.83824,0.77002,0.0,0.68134
0.60939,0.89598,0.0,0.40000
0.13946,0.38066,1.0,0.83739
0.09490,0.34545,0.0,0.40000
0.90446,0.69240,1.0,0.86362
0.31833,0.45796,1.0,0.83525
0.38097,0.84914,0.0,0.40000
0.64927,0.64677,1.0,0.86467
0.13927,0.80220,0.0,0.39434
0.86365,0.75101,1.0,0.84373
0.30611,0.59068,0.0,0.44388
0.95695,0.84657,1.0,0.84980
0.03923,0.59069,0.0,0.28992
0.01008,0.79768,1.0,0.38158
0.77710,0.34031,1.0,0.86633
0.72438,0.76527,1.0,0.83709
0.55315,0.78572,0.0,0.59434
0.93602,0.98811,1.0,0.86633
0.67241,0.97153,1.0,0.86633
0.98730,0.91471,1.0,0.86632
0.97917,0.60273,1.0,0.85222
0.19412,0.42103,0.0,0.40000
0.63107,0.48444,1.0,0.85073
0.63207,0.36057,1.0,0.86633
0.18834,0.91827,0.0,0.40000
0.44324,0.57994,1.0,0.84266
0.30171,0.51589,0.0,0.43642
0.38860,0.94906,0.0,0.40000
0.42078,0.33375,0.0,0.79995
0.10955,0.61534,1.0,0.67168
0.96636,0.87017,0.0,0.40000
0.38196,0.79256,1.0,0.60918
0.68082,0.54273,1.0,0.82413
0.20608,0.95501,1.0,0.40000
0.46685,0.44614,1.0,0.85332
0.79152,0.78964,1.0,0.82464
0.10828,0.42663,0.0,0.40000
0.35995,0.91167,1.0,0.57395
0.05417,0.62641,1.0,0.53840
0.33751,0.57092,0.0,0.51698
0.33527,0.65612,1.0,0.83028
0.09109,0.91580,0.0,0.34710
0.13997,0.31723,1.0,0.84152
0.16156,0.95072,1.0,0.40000
0.66629,0.97439,1.0,0.86633
0.37305,0.40028,0.0,0.61094
0.81609,0.56844,0.0,0.83727
0.67133,0.56297,1.0,0.83459
0.31300,0.69449,1.0,0.83678
0.94370,0.51501,0.0,0.83721
0.35967,0.98984,1.0,0.57320
0.32614,0.47597,0.0,0.48975
0.94455,0.74461,1.0,0.84654
0.06958,0.52918,1.0,0.56973
0.02573,0.55899,0.0,0.29063
0.41489,0.97459,0.0,0.40000
0.50417,0.48809,1.0,0.84926
0.99184,0.49662,0.0,0.84567
0.09041,0.72264,1.0,0.62143
0.14574,0.65053,0.0,0.40000
0.82082,0.90286,1.0,0.86551
0.97399,0.83665,1.0,0.84564
0.01861,0.83462,1.0,0.24060
0.87493,0.63166,1.0,0.86152
0.69121,0.30610,1.0,0.86633
0.25213,0.42720,1.0,0.85229
0.54210,0.39427,0.0,0.86509
0.85772,0.36376,0.0,0.86633
0.20651,0.31391,0.0,0.40000
0.66913,0.58596,1.0,0.84534
0.42547,0.71417,1.0,0.84338
0.33436,0.53429,1.0,0.82748
0.48669,0.64453,0.0,0.85735
0.90566,0.83410,1.0,0.84452
0.42610,0.91156,1.0,0.82956
0.15743,0.62238,1.0,0.85895
0.20317,0.95130,1.0,0.40000
0.94687,0.91005,1.0,0.86614
0.90589,0.70688,0.0,0.86013
0.13217,0.39752,1.0,0.78547
0.31070,0.35436,0.0,0.45412
0.32589,0.42967,1.0,0.83306
0.28930,0.59092,1.0,0.84325
0.14886,0.76641,1.0,0.70537
0.96895,0.35658,1.0,0.86633
0.23817,0.53496,0.0,0.40000
0.97733,0.67242,1.0,0.86619
0.42476,0.93123,1.0,0.82187
0.36172,0.66033,0.0,0.57875
0.43840,0.63569,1.0,0.84668
0.88904,0.81459,1.0,0.83539
0.39546,0.33964,1.0,0.83511
0.86991,0.75961,0.0,0.75629
0.91889,0.43407,1.0,0.86505
0.80919,0.55504,1.0,0.83059
0.17062,0.54689,1.0,0.82635
0.12938,0.88281,1.0,0.38757
0.37058,0.72819,1.0,0.82772
0.54923,0.36251,0.0,0.86561
0.93183,0.71284,0.0,0.85838
0.91488,0.70116,1.0,0.86165
0.88148,0.47014,0.0,0.85600
0.28200,0.91729,1.0,0.40000
0.15055,0.31159,1.0,0.86625
0.49853,0.44731,0.0,0.85947
0.90878,0.70197,1.0,0.86144
0.57167,0.50413,1.0,0.84233
0.25800,0.85135,0.0,0.40000
0.30074,0.48775,1.0,0.84019
0.33785,0.40894,1.0,0.82950
0.69896,0.93754,1.0,0.86633
0.13749,0.99872,1.0,0.39544
0.90143,0.94718,1.0,0.86633
0.12151,0.80370,1.0,0.47963
0.06693,0.90228,0.0,0.31932
0.03048,0.65835,0.0,0.25380
0.13103,0.45727,1.0,0.76992
0.17541,0.83706,1.0,0.40000
0.28005,0.30755,0.0,0.40000
0.66302,0.91077,0.0,0.40000
0.28812,0.91545,1.0,0.40505
0.62893,0.90516,0.0,0.40000
0.01514,0.93352,0.0,0.19479
0.38775,0.81280,1.0,0.65796
0.01212,0.34131,0.0,0.40000
0.32547,0.88707,1.0,0.48816
0.96836,0.57356,1.0,0.83971
0.19180,0.87277,0.0,0.40000
0.90493,0.86197,1.0,0.85558
0.40277,0.68202,0.0,0.71493
0.96964,0.56603,0.0,0.83610
0.60306,0.45426,0.0,0.86085
0.27886,0.67757,0.0,0.40000
0.52281,0.86569,0.0,0.40000
0.13413,0.30577,0.0,0.40000
0.91085,0.41459,0.0,0.86633
0.99706,0.94104,0.0,0.40000
0.66475,0.42951,1.0,0.86562
0.57536,0.65698,0.0,0.86592
0.04305,0.74804,0.0,0.29904
0.05622,0.35201,0.0,0.40000
0.53481,0.39496,1.0,0.86443
0.47367,0.35637,0.0,0.85477
0.76714,0.87718,0.0,0.40000
0.58315,0.83344,1.0,0.84423
0.41799,0.88404,1.0,0.78529
0.98876,0.83685,1.0,0.84573
0.22861,0.89156,1.0,0.40000
0.22318,0.33611,1.0,0.85816
0.42029,0.91260,0.0,0.40000
0.76851,0.57685,1.0,0.84125
0.84520,0.79118,0.0,0.56870
0.38863,0.95482,1.0,0.66103
0.39247,0.72969,0.0,0.67474
0.35733,0.83782,1.0,0.56697
0.14266,0.49724,0.0,0.40000
0.61222,0.93015,0.0,0.40000
0.64092,0.43610,0.0,0.86474
0.19493,0.90926,1.0,0.40000
0.66542,0.98701,1.0,0.86633
0.86903,0.73984,0.0,0.84854
0.71429,0.94984,1.0,0.86633
0.74442,0.89743,1.0,0.86477
0.80954,0.50890,0.0,0.84012
0.45039,0.92767,1.0,0.84959
0.89183,0.77454,0.0,0.65368
0.55402,0.84528,0.0,0.40000
0.50456,0.60276,1.0,0.85223
0.00551,0.49811,0.0,0.40000
0.41782,0.33774,1.0,0.84134
0.26876,0.92739,0.0,0.40000
0.58188,0.87657,1.0,0.86017
0.12695,0.68055,0.0,0.38560
0.34342,0.57461,0.0,0.53145
0.12998,0.95999,1.0,0.38854
0.39151,0.46025,0.0,0.67127
0.21230,0.39426,0.0,0.40000
0.01076,0.80506,1.0,0.37129
0.76826,0.37998,1.0,0.86633
0.51313,0.53005,1.0,0.82969
0.85831,0.86714,1.0,0.85732
0.59266,0.91063,1.0,0.86618
0.87705,0.97468,0.0,0.40000
0.01436,0.68120,1.0,0.44256
0.25875,0.36998,1.0,0.85080
0.67420,0.92466,1.0,0.86633
0.99365,0.47213,0.0,0.85532
0.66756,0.45332,1.0,0.86110
0.71199,0.74899,1.0,0.84463
0.01006,0.57400,1.0,0.44234
0.28527,0.48520,1.0,0.84430
0.38923,0.41263,1.0,0.83331
0.57893,0.50064,0.0,0.84390
0.33296,0.31287,0.0,0.50601
0.19051,0.63850,0.0,0.40000
0.22454,0.87107,0.0,0.40000
0.74980,0.94339,1.0,0.86633
0.33719,0.38524,0.0,0.51623
0.58053,0.50849,1.0,0.84032
0.78671,0.72631,0.0,0.85382
0.71744,0.56358,0.0,0.83490
0.76631,0.79739,0.0,0.54119
0.93661,0.98113,0.0,0.40000
0.76978,0.91399,0.0,0.40000
0.75416,0.64082,1.0,0.86360
0.34010,0.34085,1.0,0.82882
0.87668,0.85069,1.0,0.85143
0.08853,0.94792,0.0,0.34433
0.94221,0.48863,0.0,0.84904
0.14472,0.92994,1.0,0.40000
0.26679,0.66353,1.0,0.84891
0.23403,0.43256,0.0,0.40000
0.11190,0.95685,0.0,0.36958
0.05510,0.91860,1.0,0.30305
0.51535,0.48525,1.0,0.85041
0.45517,0.96092,0.0,0.40000
0.24377,0.76458,1.0,0.71832
0.87555,0.48708,1.0,0.84967
0.43876,0.56173,0.0,0.83398
0.53777,0.37814,1.0,0.86471
0.94655,0.72859,1.0,0.85298
0.67647,0.49797,1.0,0.84508
0.10365,0.64892,0.0,0.36059
0.92423,0.41503,1.0,0.86633
0.03522,0.78766,0.0,0.32585
0.41881,0.95969,0.0,0.40000
0.17076,0.73415,0.0,0.40000
0.13101,0.36700,0.0,0.40000
0.51292,0.74513,1.0,0.84632
0.42921,0.70734,1.0,0.84435
0.69057,0.71731,0.0,0.85695
0.33000,0.75171,0.0,0.49893
0.86772,0.55981,0.0,0.83302
0.79373,0.45945,1.0,0.85940
0.81595,0.80539,1.0,0.83077
0.27776,0.38567,0.0,0.40000
0.19697,0.94048,0.0,0.40000
0.84547,0.98655,1.0,0.86633
0.10991,0.80985,0.0,0.35054
0.73645,0.33852,1.0,0.86633
0.38411,0.47590,0.0,0.64562
0.83773,0.57133,0.0,0.83866
0.72812,0.47714,0.0,0.85352
0.12762,0.78666,1.0,0.55963
0.19911,0.77596,0.0,0.40000
0.71938,0.35198,1.0,0.86633
0.76046,0.59659,1.0,0.84981
0.40876,0.97971,1.0,0.74089
0.54623,0.87916,0.0,0.40000
0.90135,0.55324,0.0,0.82967
0.02007,0.78146,1.0,0.45118
0.34041,0.66027,0.0,0.52407
0.12099,0.69635,0.0,0.37935
0.65319,0.87209,1.0,0.85886
0.99402,0.53623,0.0,0.82646
0.21280,0.84396,0.0,0.40000
0.89167,0.31461,1.0,0.86633
0.56613,0.72782,0.0,0.85327
0.01793,0.57844,1.0,0.46874
0.28444,0.45209,1.0,0.84451
0.22329,0.46177,1.0,0.85815
0.52603,0.70365,0.0,0.86101
0.83690,0.46599,0.0,0.85738
0.22761,0.31959,0.0,0.40000
0.20119,0.66878,1.0,0.86176
0.15697,0.42744,0.0,0.40000
0.97426,0.77118,1.0,0.83419
0.61554,0.72686,0.0,0.85362
0.07655,0.43313,1.0,0.58765
0.41724,0.60354,1.0,0.84119
0.98314,0.78965,1.0,0.82464
0.28250,0.97451,1.0,0.40000
0.49087,0.35345,1.0,0.85812
0.28621,0.64135,0.0,0.40104
0.01691,0.76648,0.0,0.24988
0.36102,0.75658,1.0,0.74143
0.68714,0.92520,1.0,0.86633
0.49739,0.61685,0.0,0.85722
0.86527,0.77028,0.0,0.67970
0.08842,0.96156,1.0,0.34421
0.68082,0.46856,0.0,0.85654
0.41400,0.47325,0.0,0.76541
0.88279,0.74923,0.0,0.84453
0.48160,0.33562,1.0,0.85637
0.94710,0.33651,1.0,0.86633
0.16294,0.45040,1.0,0.86184
0.13317,0.72835,1.0,0.77186
0.62274,0.97048,0.0,0.40000
0.63775,0.36720,0.0,0.86633
0.43753,0.64955,0.0,0.84647
0.71257,0.86269,0.0,0.40000
0.26393,0.79677,0.0,0.40000
0.42954,0.91975,0.0,0.40000
0.23434,0.67072,0.0,0.40000
0.05220,0.57499,0.0,0.31653
0.44674,0.98504,1.0,0.84873
0.53899,0.94213,0.0,0.40000
0.63143,0.72163,0.0,0.85549
0.06641,0.49549,0.0,0.40000
0.80789,0.62045,0.0,0.85836
0.13043,0.47049,0.0,0.40000
0.36273,0.91726,0.0,0.40000
0.16859,0.67314,1.0,0.86537
0.68717,0.95803,0.0,0.40000
0.66332,0.35965,0.0,0.86633
0.85266,0.78083,1.0,0.82929
0.36097,0.66874,1.0,0.82476
0.31485,0.59462,0.0,0.46352
0.74265,0.68509,1.0,0.86490
0.89663,0.89558,1.0,0.86447
0.08337,0.71706,1.0,0.60373
0.49601,0.46790,0.0,0.85676
0.77704,0.68210,0.0,0.86531
0.79470,0.35226,1.0,0.86633
0.12389,0.69418,0.0,0.38235
0.85684,0.39456,0.0,0.86633
0.44018,0.37185,0.0,0.84713
0.34783,0.61052,1.0,0.82646
0.32536,0.85244,1.0,0.48789
0.91698,0.46876,1.0,0.85647
0.25385,0.64493,0.0,0.40000
0.23001,0.85218,0.0,0.40000
0.81480,0.93574,0.0,0.40000
0.81157,0.31106,1.0,0.86633
0.94797,0.69101,1.0,0.86389
0.26464,0.31720,1.0,0.84942
0.11971,0.92586,0.0,0.37816
0.23290,0.99040,0.0,0.40000
0.94252,0.58900,0.0,0.84666
0.61335,0.58488,0.0,0.84487
0.47059,0.35297,1.0,0.85412
0.18421,0.36089,1.0,0.86393
0.87695,0.55110,1.0,0.82856
0.77089,0.50683,1.0,0.84109
0.30998,0.75273,1.0,0.80913
0.04443,0.58648,1.0,0.53155
0.57927,0.49206,0.0,0.84762
0.13531,0.41788,0.0,0.40000
0.09760,0.83513,1.0,0.34705
0.60430,0.96637,0.0,0.40000
0.91440,0.59966,1.0,0.85103
0.26026,0.70555,0.0,0.40000
0.81029,0.72833,0.0,0.85308
0.53918,0.76778,1.0,0.83587
0.22953,0.59653,1.0,0.84978
0.31168,0.60860,1.0,0.83715
0.55487,0.74944,0.0,0.84443
0.88480,0.89015,0.0,0.40000
0.47618,0.81689,0.0,0.46136
0.74870,0.64780,0.0,0.86483
0.73825,0.57551,1.0,0.84062
0.64918,0.89282,0.0,0.40000
0.83906,0.79313,1.0,0.82434
0.47313,0.56240,0.0,0.83431
0.65001,0.82626,1.0,0.84098
0.66016,0.45782,1.0,0.85987
0.85020,0.45003,0.0,0.86193
0.18107,0.99041,1.0,0.40000
0.81014,0.82684,0.0,0.42364
0.06507,0.42040,0.0,0.40000
0.47506,0.59156,0.0,0.84774
0.07897,0.88044,1.0,0.33373
0.30304,0.38725,0.0,0.43711
0.78136,0.89423,0.0,0.40000
0.68984,0.31553,0.0,0.86633
0.56380,0.66076,1.0,0.86618
0.66673,0.87698,0.0,0.40000
0.37758,0.35797,0.0,0.62470
0.24519,0.99076,1.0,0.40000
0.61977,0.60578,1.0,0.85337
0.92365,0.39058,1.0,0.86633
0.83841,0.53947,0.0,0.82474
0.95105,0.64423,0.0,0.86424
0.15160,0.48087,1.0,0.85212
0.54124,0.41349,1.0,0.86502
0.94938,0.96555,0.0,0.40000
0.19598,0.75164,1.0,0.82756
0.99548,0.99858,0.0,0.40000
0.59362,0.61953,1.0,0.85808
0.40428,0.59756,0.0,0.72128
0.00880,0.85255,0.0,0.17074
0.05387,0.98000,0.0,0.30118
0.08038,0.84161,0.0,0.33458
0.48495,0.99824,1.0,0.85702
0.71173,0.97524,1.0,0.86633
0.65913,0.46512,0.0,0.85766
0.24851,0.57727,0.0,0.40000
0.34909,0.70464,1.0,0.82607
0.73609,0.98977,1.0,0.86633
0.54562,0.50077,0.0,0.84384
0.18511,0.75943,0.0,0.40000
0.66154,0.98979,0.0,0.40000
0.06107,0.89826,1.0,0.31161
0.50088,0.53144,0.0,0.82897
0.81184,0.47185,0.0,0.85541
0.85982,0.68442,0.0,0.86499
0.78307,0.53798,1.0,0.82553
0.06781,0.41820,0.0,0.40000
0.44959,0.71576,1.0,0.84941
0.61106,0.69673,0.0,0.86270
0.77051,0.63707,1.0,0.86280
0.41268,0.69012,1.0,0.83995
0.14965,0.48046,1.0,0.85227
0.61769,0.58612,1.0,0.84541
0.15407,0.62707,1.0,0.86030
0.38328,0.52724,1.0,0.83113
0.14511,0.39310,0.0,0.40000
0.50063,0.83589,1.0,0.84531
0.44278,0.73871,1.0,0.84777
0.72126,0.85825,1.0,0.85427
0.78498,0.67226,0.0,0.86620
0.93449,0.97466,1.0,0.86633
0.44689,0.67228,1.0,0.84876
0.61751,0.61261,1.0,0.85581
0.71990,0.80249,1.0,0.82928
0.94905,0.95875,0.0,0.40000
0.48256,0.43531,0.0,0.85656
0.20516,0.76649,0.0,0.40000
0.53897,0.74264,0.0,0.84737
0.52862,0.46440,0.0,0.85789
0.79167,0.84666,0.0,0.40000
0.95711,0.49448,0.0,0.84659
0.46686,0.95572,0.0,0.40000
0.53664,0.81332,0.0,0.47542
0.94312,0.94485,0.0,0.40000
0.22133,0.65221,1.0,0.85850
0.64947,0.67072,0.0,0.86626
0.03314,0.55574,1.0,0.53543
